frame,number of objects
1200,"[[89.0, 296.0, 305.0, 499.0, 0.8924577236175537, 0.0], [344.0, 297.0, 493.0, 449.0, 0.8524994254112244, 0.0], [0.0, 532.0, 412.0, 983.0, 0.7660394906997681, 0.0], [463.0, 26.0, 768.0, 654.0, 0.7098602056503296, 0.0], [397.0, 396.0, 760.0, 933.0, 0.4927833080291748, 0.0], [0.0, 273.0, 75.0, 403.0, 0.45047029852867126, 0.0]]"
1300,"[[342.0, 307.0, 502.0, 449.0, 0.8880175352096558, 0.0], [0.0, 67.0, 146.0, 516.0, 0.7247787117958069, 0.0], [1039.0, 46.0, 1298.0, 693.0, 0.6922160387039185, 0.0], [88.0, 305.0, 276.0, 496.0, 0.6493929624557495, 0.0], [0.0, 460.0, 234.0, 984.0, 0.5465703010559082, 0.0], [390.0, 414.0, 728.0, 954.0, 0.4293491244316101, 0.0]]"
1400,"[[326.0, 297.0, 481.0, 450.0, 0.839546263217926, 0.0], [74.0, 303.0, 263.0, 483.0, 0.8090134859085083, 0.0], [551.0, 17.0, 893.0, 678.0, 0.6249703764915466, 0.0], [641.0, 196.0, 918.0, 850.0, 0.5152752995491028, 0.0], [357.0, 426.0, 721.0, 929.0, 0.47121450304985046, 0.0], [0.0, 509.0, 281.0, 990.0, 0.4708433747291565, 0.0], [0.0, 290.0, 106.0, 503.0, 0.3395664095878601, 0.0], [15.0, 297.0, 280.0, 701.0, 0.2721458077430725, 0.0]]"
1500,"[[58.0, 309.0, 243.0, 488.0, 0.8797988295555115, 0.0], [341.0, 310.0, 478.0, 449.0, 0.8404206037521362, 0.0], [1086.0, 49.0, 1369.0, 707.0, 0.6411893367767334, 0.0], [3.0, 516.0, 288.0, 988.0, 0.6165991425514221, 0.0], [1014.0, 248.0, 1398.0, 899.0, 0.38470450043678284, 0.0], [0.0, 286.0, 84.0, 481.0, 0.38317734003067017, 0.0], [334.0, 458.0, 666.0, 910.0, 0.353133887052536, 0.0]]"
1600,"[[59.0, 295.0, 247.0, 477.0, 0.8748908638954163, 0.0], [322.0, 328.0, 472.0, 451.0, 0.829311192035675, 0.0], [1046.0, 18.0, 1470.0, 663.0, 0.7014074325561523, 0.0], [1.0, 465.0, 221.0, 990.0, 0.5705403685569763, 0.0], [317.0, 439.0, 660.0, 929.0, 0.5027735829353333, 0.0], [0.0, 294.0, 63.0, 492.0, 0.4764058589935303, 0.0]]"
1700,"[[215.0, 294.0, 458.0, 482.0, 0.8106530904769897, 0.0], [531.0, 319.0, 686.0, 450.0, 0.7418625950813293, 0.0], [1207.0, 4.0, 1645.0, 681.0, 0.5798889398574829, 0.0], [564.0, 471.0, 900.0, 895.0, 0.5509130954742432, 0.0], [92.0, 263.0, 278.0, 593.0, 0.5384240746498108, 0.0], [94.0, 517.0, 590.0, 981.0, 0.41421642899513245, 0.0], [1212.0, 290.0, 1622.0, 967.0, 0.3995508849620819, 0.0], [58.0, 294.0, 156.0, 382.0, 0.388408362865448, 0.0]]"
1800,"[[385.0, 25.0, 587.0, 583.0, 0.927406370639801, 0.0], [791.0, 222.0, 917.0, 309.0, 0.740684986114502, 0.0], [580.0, 206.0, 699.0, 317.0, 0.7285676598548889, 0.0], [199.0, 205.0, 305.0, 323.0, 0.6997094750404358, 0.0], [1354.0, 1.0, 1757.0, 675.0, 0.627616286277771, 0.0], [898.0, 439.0, 1208.0, 939.0, 0.5903512835502625, 0.0], [73.0, 212.0, 282.0, 511.0, 0.5386128425598145, 0.0], [1.0, 202.0, 94.0, 474.0, 0.5046789646148682, 0.0], [666.0, 191.0, 792.0, 350.0, 0.45876607298851013, 0.0], [1314.0, 432.0, 1759.0, 879.0, 0.4535776972770691, 0.0], [579.0, 189.0, 695.0, 547.0, 0.4277941584587097, 0.0], [961.0, 242.0, 1161.0, 411.0, 0.40987536311149597, 0.0], [662.0, 197.0, 796.0, 536.0, 0.37759819626808167, 0.0], [853.0, 208.0, 1032.0, 537.0, 0.32265323400497437, 0.0], [0.0, 205.0, 97.0, 328.0, 0.30403634905815125, 0.0], [0.0, 504.0, 47.0, 878.0, 0.2506493628025055, 0.0]]"
1900,"[[156.0, 316.0, 306.0, 479.0, 0.7670074701309204, 0.0], [582.0, 219.0, 683.0, 353.0, 0.6986559629440308, 0.0], [686.0, 247.0, 767.0, 409.0, 0.5759919285774231, 0.0], [380.0, 227.0, 625.0, 499.0, 0.47856175899505615, 0.0], [661.0, 454.0, 1037.0, 708.0, 0.30607694387435913, 0.0], [0.0, 353.0, 72.0, 492.0, 0.2971110939979553, 0.0], [1.0, 341.0, 244.0, 596.0, 0.2568872570991516, 0.0]]"
2000,"[[664.0, 117.0, 939.0, 346.0, 0.8665459156036377, 0.0], [240.0, 134.0, 473.0, 387.0, 0.8202135562896729, 0.0], [3.0, 425.0, 408.0, 986.0, 0.49024173617362976, 0.0], [2.0, 15.0, 325.0, 278.0, 0.46107110381126404, 0.0], [609.0, 342.0, 1100.0, 988.0, 0.3690674304962158, 0.0], [1714.0, 80.0, 1760.0, 518.0, 0.3334137499332428, 0.0]]"
2100,"[[598.0, 341.0, 761.0, 510.0, 0.7908643484115601, 0.0], [873.0, 347.0, 1043.0, 486.0, 0.7872259616851807, 0.0], [471.0, 542.0, 714.0, 981.0, 0.703931987285614, 0.0], [363.0, 294.0, 508.0, 403.0, 0.6928929090499878, 0.0], [247.0, 284.0, 473.0, 699.0, 0.5574126243591309, 0.0], [1640.0, 82.0, 1759.0, 716.0, 0.54875648021698, 0.0], [1639.0, 344.0, 1758.0, 985.0, 0.5231553316116333, 0.0], [154.0, 285.0, 288.0, 417.0, 0.49903586506843567, 0.0], [151.0, 279.0, 279.0, 663.0, 0.4723791778087616, 0.0], [421.0, 287.0, 645.0, 649.0, 0.472256064414978, 0.0], [866.0, 493.0, 1207.0, 943.0, 0.44559913873672485, 0.0]]"
2200,"[[1083.0, 356.0, 1228.0, 483.0, 0.8893024921417236, 0.0], [607.0, 291.0, 725.0, 396.0, 0.836234986782074, 0.0], [731.0, 532.0, 981.0, 976.0, 0.7474782466888428, 0.0], [490.0, 304.0, 704.0, 675.0, 0.7186184525489807, 0.0], [20.0, 301.0, 117.0, 421.0, 0.6684548854827881, 0.0], [812.0, 338.0, 949.0, 503.0, 0.6494567394256592, 0.0], [396.0, 284.0, 533.0, 410.0, 0.5762655138969421, 0.0], [0.0, 312.0, 96.0, 688.0, 0.5605372190475464, 0.0], [1126.0, 498.0, 1519.0, 930.0, 0.5144184231758118, 0.0], [396.0, 293.0, 525.0, 606.0, 0.46757176518440247, 0.0], [649.0, 286.0, 837.0, 635.0, 0.3581697940826416, 0.0]]"
2300,"[[983.0, 297.0, 1117.0, 465.0, 0.8303970098495483, 0.0], [774.0, 251.0, 889.0, 357.0, 0.8197410106658936, 0.0], [1286.0, 312.0, 1417.0, 449.0, 0.7500867247581482, 0.0], [659.0, 254.0, 871.0, 627.0, 0.6120187640190125, 0.0], [188.0, 257.0, 295.0, 376.0, 0.6066306233406067, 0.0], [567.0, 245.0, 703.0, 363.0, 0.5983769297599792, 0.0], [841.0, 256.0, 1031.0, 465.0, 0.5223010778427124, 0.0], [569.0, 234.0, 692.0, 591.0, 0.5119513869285583, 0.0], [1298.0, 463.0, 1619.0, 903.0, 0.47929176688194275, 0.0], [788.0, 464.0, 1372.0, 964.0, 0.4640728533267975, 0.0], [0.0, 158.0, 88.0, 381.0, 0.3885553181171417, 0.0], [66.0, 272.0, 222.0, 431.0, 0.3459392189979553, 0.0], [69.0, 251.0, 277.0, 602.0, 0.27870312333106995, 0.0]]"
2400,"[[797.0, 251.0, 916.0, 358.0, 0.796687126159668, 0.0], [827.0, 466.0, 1165.0, 970.0, 0.782386302947998, 0.0], [1286.0, 314.0, 1441.0, 448.0, 0.7819457054138184, 0.0], [683.0, 253.0, 896.0, 628.0, 0.7642516493797302, 0.0], [87.0, 61.0, 253.0, 679.0, 0.7604462504386902, 0.0], [1006.0, 297.0, 1140.0, 465.0, 0.6875574588775635, 0.0], [594.0, 229.0, 721.0, 582.0, 0.6836245059967041, 0.0], [1324.0, 462.0, 1725.0, 905.0, 0.5614948272705078, 0.0], [815.0, 260.0, 1055.0, 475.0, 0.5121588706970215, 0.0], [0.0, 253.0, 104.0, 398.0, 0.43982115387916565, 0.0], [591.0, 243.0, 724.0, 362.0, 0.3683847188949585, 0.0], [229.0, 252.0, 322.0, 373.0, 0.3043258786201477, 0.0], [0.0, 381.0, 75.0, 522.0, 0.25922316312789917, 0.0]]"
2500,"[[1018.0, 309.0, 1165.0, 466.0, 0.748928427696228, 0.0], [799.0, 255.0, 915.0, 354.0, 0.735007107257843, 0.0], [597.0, 236.0, 724.0, 573.0, 0.6815717220306396, 0.0], [1296.0, 315.0, 1440.0, 450.0, 0.6812002062797546, 0.0], [841.0, 475.0, 1255.0, 964.0, 0.6461121439933777, 0.0], [687.0, 237.0, 902.0, 630.0, 0.6449094414710999, 0.0], [1.0, 161.0, 182.0, 552.0, 0.6352911591529846, 0.0], [1324.0, 468.0, 1714.0, 909.0, 0.5958254337310791, 0.0], [215.0, 258.0, 326.0, 374.0, 0.5677661299705505, 0.0], [845.0, 254.0, 1034.0, 486.0, 0.5322922468185425, 0.0], [102.0, 266.0, 305.0, 599.0, 0.3643556237220764, 0.0], [595.0, 244.0, 728.0, 367.0, 0.28767430782318115, 0.0], [215.0, 240.0, 340.0, 616.0, 0.25665247440338135, 0.0], [1.0, 156.0, 141.0, 370.0, 0.252033531665802, 0.0]]"
2600,"[[934.0, 317.0, 1066.0, 466.0, 0.8539652824401855, 0.0], [720.0, 257.0, 840.0, 362.0, 0.8242363333702087, 0.0], [129.0, 262.0, 242.0, 379.0, 0.7950644493103027, 0.0], [608.0, 265.0, 813.0, 624.0, 0.749161422252655, 0.0], [1203.0, 304.0, 1353.0, 450.0, 0.7181989550590515, 0.0], [518.0, 233.0, 654.0, 594.0, 0.6249856948852539, 0.0], [815.0, 464.0, 1248.0, 965.0, 0.5623785257339478, 0.0], [1247.0, 462.0, 1588.0, 904.0, 0.4766683578491211, 0.0], [0.0, 187.0, 41.0, 369.0, 0.41385510563850403, 0.0], [8.0, 274.0, 161.0, 450.0, 0.38979238271713257, 0.0], [792.0, 251.0, 958.0, 566.0, 0.36982572078704834, 0.0], [9.0, 266.0, 212.0, 586.0, 0.304609090089798, 0.0]]"
2700,"[[885.0, 308.0, 1022.0, 469.0, 0.8662500977516174, 0.0], [671.0, 256.0, 792.0, 358.0, 0.820810854434967, 0.0], [561.0, 272.0, 771.0, 639.0, 0.786395251750946, 0.0], [1160.0, 304.0, 1298.0, 449.0, 0.7602055072784424, 0.0], [467.0, 242.0, 603.0, 584.0, 0.673935055732727, 0.0], [1.0, 277.0, 168.0, 648.0, 0.6214531660079956, 0.0], [78.0, 266.0, 190.0, 384.0, 0.5604027509689331, 0.0], [1189.0, 465.0, 1598.0, 899.0, 0.5443605184555054, 0.0], [746.0, 255.0, 921.0, 410.0, 0.5181688070297241, 0.0], [692.0, 462.0, 1202.0, 966.0, 0.4852240979671478, 0.0], [1662.0, 302.0, 1760.0, 355.0, 0.4418792128562927, 0.0], [466.0, 249.0, 607.0, 375.0, 0.25498247146606445, 0.0], [80.0, 262.0, 219.0, 615.0, 0.25292009115219116, 0.0]]"
2800,"[[132.0, 329.0, 247.0, 443.0, 0.852625846862793, 0.0], [617.0, 362.0, 755.0, 511.0, 0.7751467227935791, 0.0], [342.0, 378.0, 479.0, 545.0, 0.7061333060264587, 0.0], [1.0, 338.0, 129.0, 507.0, 0.697260856628418, 0.0], [1390.0, 99.0, 1731.0, 729.0, 0.6372380256652832, 0.0], [116.0, 576.0, 528.0, 985.0, 0.6210044026374817, 0.0], [639.0, 524.0, 988.0, 962.0, 0.4977475106716156, 0.0], [0.0, 378.0, 40.0, 444.0, 0.456918329000473, 0.0], [192.0, 329.0, 373.0, 485.0, 0.41469258069992065, 0.0], [1386.0, 342.0, 1723.0, 979.0, 0.4001444876194, 0.0], [2.0, 342.0, 217.0, 681.0, 0.3178412914276123, 0.0]]"
2900,"[[0.0, 250.0, 129.0, 438.0, 0.7849178910255432, 0.0], [507.0, 364.0, 670.0, 513.0, 0.7804556488990784, 0.0], [1313.0, 100.0, 1622.0, 759.0, 0.5580620765686035, 0.0], [30.0, 518.0, 442.0, 988.0, 0.5396212935447693, 0.0], [1.0, 500.0, 90.0, 622.0, 0.4766417443752289, 0.0], [438.0, 485.0, 1011.0, 966.0, 0.36285144090652466, 0.0], [110.0, 313.0, 245.0, 507.0, 0.2727093994617462, 0.0], [1285.0, 336.0, 1579.0, 986.0, 0.25047364830970764, 0.0]]"
3000,"[[506.0, 363.0, 662.0, 512.0, 0.9142128229141235, 0.0], [4.0, 330.0, 133.0, 446.0, 0.8896910548210144, 0.0], [1036.0, 119.0, 1302.0, 780.0, 0.7583503127098083, 0.0], [111.0, 309.0, 259.0, 492.0, 0.675320029258728, 0.0], [0.0, 485.0, 95.0, 616.0, 0.6364824771881104, 0.0], [0.0, 552.0, 462.0, 986.0, 0.577099621295929, 0.0], [236.0, 376.0, 359.0, 543.0, 0.5210718512535095, 0.0], [495.0, 490.0, 896.0, 967.0, 0.48158395290374756, 0.0]]"
3100,"[[507.0, 363.0, 654.0, 512.0, 0.8506826162338257, 0.0], [1394.0, 123.0, 1703.0, 768.0, 0.8474684357643127, 0.0], [6.0, 331.0, 136.0, 442.0, 0.8463683128356934, 0.0], [112.0, 304.0, 261.0, 489.0, 0.5675441026687622, 0.0], [504.0, 492.0, 926.0, 956.0, 0.4910767376422882, 0.0], [231.0, 376.0, 338.0, 541.0, 0.3254629969596863, 0.0], [4.0, 389.0, 400.0, 985.0, 0.31526610255241394, 0.0]]"
3200,"[[6.0, 333.0, 127.0, 440.0, 0.8523538112640381, 0.0], [1415.0, 123.0, 1717.0, 771.0, 0.7508357167243958, 0.0], [512.0, 365.0, 662.0, 513.0, 0.7277523279190063, 0.0], [0.0, 482.0, 86.0, 616.0, 0.5865752100944519, 0.0], [75.0, 324.0, 291.0, 547.0, 0.5818857550621033, 0.0], [508.0, 489.0, 857.0, 968.0, 0.46092718839645386, 0.0], [0.0, 529.0, 483.0, 985.0, 0.4575377106666565, 0.0], [287.0, 270.0, 403.0, 530.0, 0.37697869539260864, 0.0]]"
3300,"[[509.0, 366.0, 664.0, 512.0, 0.8596418499946594, 0.0], [1195.0, 133.0, 1424.0, 811.0, 0.7665361166000366, 0.0], [3.0, 335.0, 136.0, 446.0, 0.7090795040130615, 0.0], [579.0, 552.0, 939.0, 955.0, 0.6763828992843628, 0.0], [148.0, 339.0, 284.0, 555.0, 0.6335480809211731, 0.0], [0.0, 538.0, 495.0, 979.0, 0.5404938459396362, 0.0], [0.0, 491.0, 89.0, 613.0, 0.4529340863227844, 0.0], [257.0, 268.0, 437.0, 539.0, 0.39626461267471313, 0.0]]"
3400,"[[506.0, 365.0, 660.0, 512.0, 0.8677383065223694, 0.0], [0.0, 474.0, 99.0, 697.0, 0.7409792542457581, 0.0], [580.0, 549.0, 940.0, 955.0, 0.6396458148956299, 0.0], [3.0, 333.0, 123.0, 445.0, 0.6310099959373474, 0.0], [1236.0, 123.0, 1436.0, 809.0, 0.5467624068260193, 0.0], [65.0, 597.0, 522.0, 987.0, 0.5004111528396606, 0.0], [108.0, 324.0, 299.0, 604.0, 0.3768893778324127, 0.0], [173.0, 248.0, 445.0, 545.0, 0.28993165493011475, 0.0]]"
3500,"[[508.0, 364.0, 661.0, 513.0, 0.8823026418685913, 0.0], [3.0, 334.0, 134.0, 441.0, 0.8167478442192078, 0.0], [232.0, 355.0, 382.0, 543.0, 0.7763873338699341, 0.0], [1134.0, 121.0, 1409.0, 824.0, 0.7355008125305176, 0.0], [21.0, 567.0, 467.0, 985.0, 0.7268354892730713, 0.0], [0.0, 474.0, 100.0, 703.0, 0.7188056707382202, 0.0], [579.0, 549.0, 945.0, 948.0, 0.6542873978614807, 0.0], [76.0, 333.0, 263.0, 566.0, 0.6345098614692688, 0.0]]"
3600,"[[507.0, 364.0, 663.0, 513.0, 0.8827804327011108, 0.0], [3.0, 332.0, 134.0, 442.0, 0.7933504581451416, 0.0], [913.0, 103.0, 1208.0, 764.0, 0.7290663123130798, 0.0], [581.0, 554.0, 941.0, 950.0, 0.7151700258255005, 0.0], [0.0, 567.0, 240.0, 981.0, 0.40447139739990234, 0.0], [68.0, 326.0, 270.0, 559.0, 0.39001837372779846, 0.0], [235.0, 368.0, 383.0, 547.0, 0.3536106050014496, 0.0]]"
3700,"[[508.0, 365.0, 664.0, 512.0, 0.8677091598510742, 0.0], [3.0, 332.0, 132.0, 442.0, 0.8342703580856323, 0.0], [5.0, 564.0, 338.0, 982.0, 0.7750082015991211, 0.0], [237.0, 369.0, 380.0, 542.0, 0.7207889556884766, 0.0], [1251.0, 140.0, 1469.0, 818.0, 0.710058331489563, 0.0], [573.0, 553.0, 944.0, 953.0, 0.6935868263244629, 0.0], [5.0, 328.0, 280.0, 560.0, 0.6163318157196045, 0.0]]"
3800,"[[508.0, 365.0, 662.0, 513.0, 0.8543539643287659, 0.0], [3.0, 331.0, 134.0, 443.0, 0.8066370487213135, 0.0], [239.0, 372.0, 382.0, 541.0, 0.7557223439216614, 0.0], [580.0, 554.0, 936.0, 955.0, 0.6944713592529297, 0.0], [12.0, 574.0, 376.0, 984.0, 0.6818276643753052, 0.0], [0.0, 471.0, 98.0, 702.0, 0.6675151586532593, 0.0], [20.0, 327.0, 266.0, 572.0, 0.6209239363670349, 0.0], [1258.0, 191.0, 1456.0, 848.0, 0.5174975991249084, 0.0]]"
3900,"[[507.0, 364.0, 663.0, 513.0, 0.8979151844978333, 0.0], [8.0, 572.0, 336.0, 978.0, 0.8124932646751404, 0.0], [236.0, 371.0, 383.0, 545.0, 0.7882639765739441, 0.0], [1169.0, 109.0, 1549.0, 774.0, 0.7791690230369568, 0.0], [3.0, 332.0, 134.0, 442.0, 0.7679567337036133, 0.0], [578.0, 555.0, 941.0, 956.0, 0.7162321209907532, 0.0], [0.0, 448.0, 101.0, 696.0, 0.5084232687950134, 0.0], [34.0, 327.0, 268.0, 579.0, 0.45503947138786316, 0.0]]"
4000,"[[496.0, 364.0, 662.0, 512.0, 0.8868362307548523, 0.0], [2.0, 573.0, 287.0, 978.0, 0.8408243060112, 0.0], [2.0, 330.0, 134.0, 443.0, 0.8224274516105652, 0.0], [558.0, 523.0, 877.0, 962.0, 0.7468128800392151, 0.0], [241.0, 368.0, 383.0, 542.0, 0.6598860025405884, 0.0], [16.0, 330.0, 273.0, 554.0, 0.5550224781036377, 0.0], [1153.0, 77.0, 1446.0, 741.0, 0.5530412197113037, 0.0], [0.0, 475.0, 95.0, 616.0, 0.484779417514801, 0.0], [1148.0, 338.0, 1441.0, 990.0, 0.277789443731308, 0.0]]"
4100,"[[472.0, 363.0, 665.0, 512.0, 0.875423014163971, 0.0], [1.0, 576.0, 289.0, 981.0, 0.8274080753326416, 0.0], [10.0, 363.0, 112.0, 444.0, 0.7810973525047302, 0.0], [1040.0, 85.0, 1481.0, 728.0, 0.6321127414703369, 0.0], [0.0, 476.0, 92.0, 614.0, 0.558764636516571, 0.0], [536.0, 515.0, 877.0, 961.0, 0.5124517679214478, 0.0], [181.0, 374.0, 402.0, 563.0, 0.510715901851654, 0.0], [71.0, 362.0, 266.0, 562.0, 0.4758272171020508, 0.0], [1099.0, 345.0, 1484.0, 970.0, 0.39694881439208984, 0.0], [204.0, 365.0, 388.0, 833.0, 0.25994187593460083, 0.0]]"
4200,"[[1.0, 579.0, 276.0, 983.0, 0.8970264792442322, 0.0], [239.0, 373.0, 386.0, 545.0, 0.7939140200614929, 0.0], [511.0, 362.0, 656.0, 512.0, 0.769436776638031, 0.0], [11.0, 357.0, 131.0, 445.0, 0.7402714490890503, 0.0], [1241.0, 91.0, 1608.0, 771.0, 0.7131745219230652, 0.0], [520.0, 517.0, 860.0, 963.0, 0.591597855091095, 0.0], [1169.0, 350.0, 1624.0, 972.0, 0.3251250386238098, 0.0], [72.0, 374.0, 265.0, 537.0, 0.3151305317878723, 0.0]]"
4300,"[[1.0, 578.0, 229.0, 984.0, 0.8510839939117432, 0.0], [1425.0, 96.0, 1736.0, 770.0, 0.7474493384361267, 0.0], [10.0, 358.0, 147.0, 443.0, 0.7471576929092407, 0.0], [489.0, 363.0, 661.0, 511.0, 0.7359703779220581, 0.0], [239.0, 372.0, 384.0, 543.0, 0.6842702031135559, 0.0], [522.0, 519.0, 846.0, 963.0, 0.6122929453849792, 0.0], [101.0, 322.0, 272.0, 552.0, 0.5752000212669373, 0.0], [0.0, 447.0, 90.0, 596.0, 0.40695321559906006, 0.0]]"
4400,"[[2.0, 571.0, 204.0, 985.0, 0.8197322487831116, 0.0], [1379.0, 109.0, 1728.0, 768.0, 0.741534948348999, 0.0], [500.0, 364.0, 644.0, 512.0, 0.7104390859603882, 0.0], [0.0, 355.0, 124.0, 438.0, 0.5769904851913452, 0.0], [224.0, 376.0, 366.0, 546.0, 0.5214653015136719, 0.0], [71.0, 327.0, 251.0, 597.0, 0.48718467354774475, 0.0], [507.0, 515.0, 855.0, 968.0, 0.44978973269462585, 0.0], [196.0, 359.0, 396.0, 843.0, 0.2923164367675781, 0.0]]"
4500,"[[0.0, 358.0, 105.0, 447.0, 0.853452205657959, 0.0], [416.0, 376.0, 627.0, 519.0, 0.839272141456604, 0.0], [196.0, 380.0, 341.0, 549.0, 0.7172277569770813, 0.0], [1.0, 580.0, 198.0, 986.0, 0.6450244188308716, 0.0], [496.0, 527.0, 819.0, 958.0, 0.6254523992538452, 0.0], [75.0, 334.0, 226.0, 522.0, 0.6060295104980469, 0.0], [1371.0, 120.0, 1693.0, 767.0, 0.5932973027229309, 0.0]]"
4600,"[[520.0, 374.0, 656.0, 519.0, 0.6547602415084839, 0.0], [245.0, 336.0, 385.0, 553.0, 0.6496336460113525, 0.0], [1082.0, 188.0, 1342.0, 876.0, 0.6100084185600281, 0.0], [483.0, 521.0, 907.0, 979.0, 0.6059504151344299, 0.0], [1.0, 252.0, 110.0, 452.0, 0.5000841021537781, 0.0], [155.0, 336.0, 266.0, 551.0, 0.4806821644306183, 0.0], [0.0, 555.0, 277.0, 985.0, 0.41920363903045654, 0.0]]"
4700,"[[271.0, 170.0, 427.0, 614.0, 0.8729482889175415, 0.0], [693.0, 319.0, 815.0, 427.0, 0.8589076399803162, 0.0], [913.0, 380.0, 1056.0, 536.0, 0.7893783450126648, 0.0], [482.0, 337.0, 625.0, 437.0, 0.7673042416572571, 0.0], [642.0, 558.0, 925.0, 981.0, 0.7300501465797424, 0.0], [789.0, 319.0, 957.0, 567.0, 0.6737004518508911, 0.0], [584.0, 334.0, 790.0, 605.0, 0.6337389349937439, 0.0], [1220.0, 550.0, 1543.0, 961.0, 0.49932655692100525, 0.0], [1189.0, 372.0, 1322.0, 518.0, 0.4690258800983429, 0.0], [100.0, 323.0, 232.0, 685.0, 0.4478735029697418, 0.0], [1.0, 346.0, 145.0, 628.0, 0.36268171668052673, 0.0], [97.0, 329.0, 210.0, 446.0, 0.3404054641723633, 0.0], [889.0, 363.0, 1059.0, 754.0, 0.33688247203826904, 0.0], [488.0, 317.0, 614.0, 653.0, 0.3062654435634613, 0.0]]"
4800,"[[421.0, 290.0, 561.0, 431.0, 0.9037362933158875, 0.0], [747.0, 158.0, 904.0, 604.0, 0.895375669002533, 0.0], [1.0, 420.0, 132.0, 561.0, 0.8635930418968201, 0.0], [253.0, 357.0, 501.0, 576.0, 0.8358266949653625, 0.0], [1422.0, 383.0, 1576.0, 546.0, 0.81787109375, 0.0], [1183.0, 563.0, 1494.0, 982.0, 0.8160517811775208, 0.0], [1193.0, 315.0, 1299.0, 429.0, 0.7968708872795105, 0.0], [1.0, 583.0, 203.0, 984.0, 0.771859347820282, 0.0], [1083.0, 334.0, 1284.0, 699.0, 0.6787161231040955, 0.0], [640.0, 310.0, 725.0, 426.0, 0.5919783711433411, 0.0], [1279.0, 325.0, 1476.0, 476.0, 0.5150440335273743, 0.0], [335.0, 309.0, 416.0, 373.0, 0.48569393157958984, 0.0], [986.0, 324.0, 1129.0, 632.0, 0.4471431076526642, 0.0], [981.0, 331.0, 1135.0, 431.0, 0.4371066987514496, 0.0], [547.0, 348.0, 716.0, 649.0, 0.402625173330307, 0.0], [1700.0, 411.0, 1760.0, 541.0, 0.34939107298851013, 0.0]]"
