frame,number of objects
1300,"[[568.0, 18.0, 725.0, 509.0, 0.8861315250396729, 0.0], [187.0, 167.0, 273.0, 246.0, 0.853040874004364, 0.0], [218.0, 225.0, 398.0, 489.0, 0.8187380433082581, 0.0], [0.0, 261.0, 156.0, 535.0, 0.7536374926567078, 0.0], [0.0, 41.0, 79.0, 283.0, 0.6725391745567322, 0.0], [35.0, 169.0, 168.0, 428.0, 0.4513292908668518, 0.0], [45.0, 166.0, 150.0, 266.0, 0.2952862083911896, 0.0]]"
1400,"[[306.0, 22.0, 500.0, 442.0, 0.8804097175598145, 0.0], [201.0, 233.0, 395.0, 491.0, 0.8774840235710144, 0.0], [178.0, 161.0, 263.0, 246.0, 0.8472235798835754, 0.0], [3.0, 261.0, 190.0, 535.0, 0.690093994140625, 0.0], [36.0, 166.0, 162.0, 444.0, 0.469493567943573, 0.0], [38.0, 164.0, 146.0, 264.0, 0.26822686195373535, 0.0]]"
1500,"[[556.0, 26.0, 758.0, 503.0, 0.9319277405738831, 0.0], [173.0, 171.0, 261.0, 246.0, 0.7404093146324158, 0.0], [172.0, 248.0, 363.0, 499.0, 0.6518541574478149, 0.0], [0.0, 156.0, 43.0, 234.0, 0.5342488884925842, 0.0], [1.0, 282.0, 230.0, 536.0, 0.5113531947135925, 0.0], [27.0, 168.0, 133.0, 266.0, 0.46851882338523865, 0.0], [8.0, 172.0, 143.0, 445.0, 0.4591211676597595, 0.0]]"
1600,"[[558.0, 17.0, 808.0, 527.0, 0.9316142201423645, 0.0], [35.0, 160.0, 134.0, 262.0, 0.8706136345863342, 0.0], [172.0, 182.0, 261.0, 249.0, 0.8353642821311951, 0.0], [168.0, 244.0, 358.0, 504.0, 0.8315566182136536, 0.0], [2.0, 258.0, 187.0, 540.0, 0.8171237707138062, 0.0], [0.0, 156.0, 37.0, 226.0, 0.4438420534133911, 0.0]]"
1700,"[[660.0, 12.0, 893.0, 526.0, 0.9423580169677734, 0.0], [117.0, 161.0, 250.0, 262.0, 0.8323341012001038, 0.0], [289.0, 175.0, 375.0, 245.0, 0.7840701341629028, 0.0], [309.0, 257.0, 495.0, 483.0, 0.7795499563217163, 0.0], [60.0, 278.0, 325.0, 539.0, 0.6863833069801331, 0.0], [52.0, 147.0, 151.0, 233.0, 0.663628339767456, 0.0], [30.0, 160.0, 78.0, 209.0, 0.6314037442207336, 0.0]]"
1800,"[[210.0, 12.0, 321.0, 313.0, 0.9440692663192749, 0.0], [723.0, 239.0, 960.0, 470.0, 0.8869428634643555, 0.0], [736.0, 0.0, 960.0, 357.0, 0.8331193327903748, 0.0], [523.0, 133.0, 635.0, 225.0, 0.7649697065353394, 0.0], [431.0, 121.0, 497.0, 170.0, 0.7485331892967224, 0.0], [0.0, 112.0, 50.0, 181.0, 0.6939069032669067, 0.0], [108.0, 111.0, 167.0, 177.0, 0.6914361119270325, 0.0], [315.0, 111.0, 382.0, 173.0, 0.6869500279426575, 0.0], [486.0, 241.0, 756.0, 530.0, 0.6608366966247559, 0.0], [362.0, 104.0, 431.0, 192.0, 0.5511345267295837, 0.0], [41.0, 115.0, 156.0, 299.0, 0.5498060584068298, 0.0], [464.0, 112.0, 545.0, 244.0, 0.5407248139381409, 0.0], [358.0, 102.0, 436.0, 301.0, 0.32873380184173584, 0.0], [0.0, 163.0, 50.0, 258.0, 0.28261876106262207, 0.0]]"
1900,"[[359.0, 250.0, 561.0, 384.0, 0.8574234247207642, 0.0], [321.0, 121.0, 373.0, 191.0, 0.7345253825187683, 0.0], [201.0, 149.0, 338.0, 274.0, 0.7050222754478455, 0.0], [0.0, 274.0, 173.0, 513.0, 0.6936572194099426, 0.0], [85.0, 172.0, 169.0, 266.0, 0.6464316248893738, 0.0], [0.0, 192.0, 41.0, 264.0, 0.46772608160972595, 0.0], [226.0, 123.0, 318.0, 221.0, 0.4526020288467407, 0.0], [137.0, 255.0, 349.0, 399.0, 0.38056501746177673, 0.0], [365.0, 135.0, 420.0, 341.0, 0.3600741922855377, 0.0], [373.0, 134.0, 420.0, 225.0, 0.3132847249507904, 0.0], [424.0, 8.0, 567.0, 340.0, 0.27556952834129333, 0.0]]"
2000,"[[356.0, 64.0, 506.0, 189.0, 0.8965357542037964, 0.0], [0.0, 229.0, 219.0, 537.0, 0.8503604531288147, 0.0], [129.0, 71.0, 257.0, 212.0, 0.7230940461158752, 0.0], [355.0, 183.0, 612.0, 531.0, 0.7106125354766846, 0.0], [1.0, 7.0, 177.0, 194.0, 0.6284099817276001, 0.0], [930.0, 42.0, 959.0, 293.0, 0.3759893476963043, 0.0]]"
2100,"[[481.0, 191.0, 565.0, 265.0, 0.845374584197998, 0.0], [879.0, 41.0, 959.0, 523.0, 0.8258494734764099, 0.0], [473.0, 269.0, 656.0, 523.0, 0.7944104075431824, 0.0], [328.0, 187.0, 415.0, 277.0, 0.7926498055458069, 0.0], [197.0, 159.0, 275.0, 219.0, 0.7667104601860046, 0.0], [134.0, 149.0, 258.0, 378.0, 0.7608853578567505, 0.0], [234.0, 298.0, 388.0, 537.0, 0.6058662533760071, 0.0], [84.0, 153.0, 156.0, 351.0, 0.6038122177124023, 0.0], [241.0, 160.0, 355.0, 320.0, 0.4326975345611572, 0.0], [85.0, 154.0, 158.0, 232.0, 0.41162073612213135, 0.0]]"
2200,"[[591.0, 193.0, 670.0, 264.0, 0.8562157154083252, 0.0], [393.0, 286.0, 535.0, 538.0, 0.8430745005607605, 0.0], [612.0, 272.0, 807.0, 511.0, 0.8416862487792969, 0.0], [267.0, 161.0, 379.0, 371.0, 0.7751967310905457, 0.0], [332.0, 159.0, 394.0, 218.0, 0.7220533490180969, 0.0], [444.0, 184.0, 520.0, 277.0, 0.657961368560791, 0.0], [0.0, 169.0, 60.0, 379.0, 0.6450165510177612, 0.0], [366.0, 159.0, 459.0, 244.0, 0.6049416661262512, 0.0], [219.0, 153.0, 290.0, 224.0, 0.5896584987640381, 0.0], [11.0, 165.0, 61.0, 229.0, 0.5826258659362793, 0.0]]"
2300,"[[358.0, 133.0, 471.0, 353.0, 0.8711718320846558, 0.0], [708.0, 248.0, 904.0, 497.0, 0.8454068303108215, 0.0], [687.0, 170.0, 774.0, 246.0, 0.8238474726676941, 0.0], [423.0, 136.0, 484.0, 194.0, 0.7777853608131409, 0.0], [536.0, 163.0, 609.0, 253.0, 0.7718010544776917, 0.0], [442.0, 248.0, 734.0, 524.0, 0.7170611023902893, 0.0], [459.0, 140.0, 558.0, 240.0, 0.6269615292549133, 0.0], [311.0, 132.0, 379.0, 318.0, 0.5954810976982117, 0.0], [102.0, 140.0, 158.0, 206.0, 0.5403144955635071, 0.0], [0.0, 87.0, 47.0, 244.0, 0.45847585797309875, 0.0], [37.0, 144.0, 155.0, 336.0, 0.44930946826934814, 0.0], [34.0, 147.0, 126.0, 259.0, 0.43379679322242737, 0.0], [102.0, 138.0, 168.0, 283.0, 0.3040808141231537, 0.0]]"
2400,"[[724.0, 249.0, 911.0, 498.0, 0.8500936031341553, 0.0], [699.0, 171.0, 786.0, 246.0, 0.844811737537384, 0.0], [49.0, 41.0, 158.0, 384.0, 0.8201745748519897, 0.0], [373.0, 141.0, 481.0, 342.0, 0.8091990351676941, 0.0], [435.0, 137.0, 500.0, 195.0, 0.7144556641578674, 0.0], [125.0, 138.0, 173.0, 203.0, 0.7140432596206665, 0.0], [550.0, 163.0, 624.0, 254.0, 0.7014572620391846, 0.0], [0.0, 137.0, 51.0, 210.0, 0.5921057462692261, 0.0], [474.0, 142.0, 572.0, 226.0, 0.587493360042572, 0.0], [455.0, 240.0, 648.0, 531.0, 0.5216943025588989, 0.0], [324.0, 134.0, 392.0, 293.0, 0.4442795515060425, 0.0], [324.0, 133.0, 394.0, 206.0, 0.29695627093315125, 0.0], [0.0, 208.0, 36.0, 283.0, 0.29554080963134766, 0.0]]"
2500,"[[722.0, 254.0, 914.0, 500.0, 0.8322380185127258, 0.0], [702.0, 172.0, 789.0, 247.0, 0.8099619150161743, 0.0], [556.0, 170.0, 629.0, 254.0, 0.788191556930542, 0.0], [375.0, 132.0, 486.0, 349.0, 0.7793174386024475, 0.0], [453.0, 234.0, 683.0, 530.0, 0.7331615686416626, 0.0], [116.0, 140.0, 175.0, 204.0, 0.6654368042945862, 0.0], [326.0, 131.0, 396.0, 322.0, 0.6412463188171387, 0.0], [0.0, 89.0, 95.0, 286.0, 0.6305978298187256, 0.0], [433.0, 139.0, 501.0, 193.0, 0.6305325627326965, 0.0], [474.0, 141.0, 566.0, 250.0, 0.5940561890602112, 0.0], [54.0, 147.0, 148.0, 261.0, 0.3863677978515625, 0.0], [114.0, 141.0, 191.0, 334.0, 0.34883248805999756, 0.0]]"
2600,"[[331.0, 145.0, 441.0, 350.0, 0.8283275961875916, 0.0], [676.0, 248.0, 867.0, 498.0, 0.8209714293479919, 0.0], [658.0, 165.0, 737.0, 247.0, 0.8160536885261536, 0.0], [508.0, 173.0, 582.0, 254.0, 0.8116878867149353, 0.0], [429.0, 257.0, 670.0, 525.0, 0.8049708604812622, 0.0], [392.0, 139.0, 460.0, 198.0, 0.7317129969596863, 0.0], [438.0, 136.0, 522.0, 222.0, 0.6183338761329651, 0.0], [3.0, 149.0, 95.0, 325.0, 0.5353784561157227, 0.0], [282.0, 132.0, 356.0, 206.0, 0.4666280150413513, 0.0], [70.0, 143.0, 130.0, 210.0, 0.43516334891319275, 0.0], [70.0, 143.0, 141.0, 298.0, 0.42099735140800476, 0.0], [282.0, 131.0, 356.0, 306.0, 0.3603377342224121, 0.0], [0.0, 102.0, 24.0, 206.0, 0.3374783992767334, 0.0]]"
2700,"[[305.0, 149.0, 415.0, 346.0, 0.8611992001533508, 0.0], [645.0, 249.0, 872.0, 497.0, 0.8398128151893616, 0.0], [483.0, 168.0, 558.0, 254.0, 0.8300434350967407, 0.0], [632.0, 166.0, 711.0, 247.0, 0.7813863754272461, 0.0], [387.0, 256.0, 620.0, 526.0, 0.7647365927696228, 0.0], [366.0, 140.0, 433.0, 200.0, 0.7182179689407349, 0.0], [44.0, 146.0, 102.0, 210.0, 0.6508689522743225, 0.0], [405.0, 140.0, 503.0, 260.0, 0.5578737854957581, 0.0], [0.0, 153.0, 62.0, 236.0, 0.5019863247871399, 0.0], [255.0, 136.0, 332.0, 299.0, 0.4920032024383545, 0.0], [912.0, 164.0, 960.0, 195.0, 0.45543956756591797, 0.0], [1.0, 151.0, 97.0, 338.0, 0.430800199508667, 0.0], [44.0, 141.0, 122.0, 335.0, 0.3429841995239258, 0.0], [256.0, 136.0, 333.0, 210.0, 0.32367560267448425, 0.0]]"
2800,"[[751.0, 47.0, 938.0, 525.0, 0.8906788229942322, 0.0], [337.0, 198.0, 415.0, 280.0, 0.8454732894897461, 0.0], [0.0, 184.0, 120.0, 368.0, 0.835928738117218, 0.0], [346.0, 279.0, 526.0, 525.0, 0.7772530317306519, 0.0], [73.0, 179.0, 132.0, 241.0, 0.770378589630127, 0.0], [68.0, 314.0, 284.0, 539.0, 0.7455599308013916, 0.0], [187.0, 208.0, 264.0, 293.0, 0.7221412062644958, 0.0], [103.0, 180.0, 204.0, 294.0, 0.6203700304031372, 0.0]]"
2900,"[[702.0, 47.0, 884.0, 530.0, 0.8888214826583862, 0.0], [261.0, 209.0, 553.0, 529.0, 0.7999275326728821, 0.0], [278.0, 199.0, 372.0, 281.0, 0.6935049891471863, 0.0], [2.0, 137.0, 72.0, 242.0, 0.6536759734153748, 0.0], [131.0, 203.0, 193.0, 294.0, 0.5104875564575195, 0.0], [61.0, 132.0, 174.0, 287.0, 0.4059000015258789, 0.0], [0.0, 271.0, 51.0, 354.0, 0.39711421728134155, 0.0], [15.0, 283.0, 271.0, 538.0, 0.35287097096443176, 0.0], [59.0, 176.0, 129.0, 275.0, 0.2567102313041687, 0.0]]"
3000,"[[275.0, 263.0, 489.0, 529.0, 0.8875017166137695, 0.0], [1.0, 301.0, 247.0, 537.0, 0.855231761932373, 0.0], [568.0, 61.0, 741.0, 514.0, 0.8544299602508545, 0.0], [278.0, 198.0, 358.0, 280.0, 0.8506477475166321, 0.0], [4.0, 179.0, 72.0, 242.0, 0.759806215763092, 0.0], [128.0, 206.0, 192.0, 295.0, 0.7411580681800842, 0.0], [62.0, 172.0, 142.0, 264.0, 0.7393132448196411, 0.0], [0.0, 267.0, 51.0, 341.0, 0.474741667509079, 0.0]]"
3100,"[[759.0, 64.0, 928.0, 519.0, 0.9275758266448975, 0.0], [270.0, 275.0, 494.0, 525.0, 0.8545657992362976, 0.0], [279.0, 199.0, 358.0, 280.0, 0.761208176612854, 0.0], [4.0, 179.0, 75.0, 240.0, 0.714314341545105, 0.0], [62.0, 172.0, 143.0, 264.0, 0.6822651624679565, 0.0], [1.0, 184.0, 197.0, 535.0, 0.5479077100753784, 0.0]]"
3200,"[[764.0, 68.0, 934.0, 516.0, 0.9254849553108215, 0.0], [260.0, 268.0, 480.0, 529.0, 0.8600562214851379, 0.0], [280.0, 198.0, 361.0, 281.0, 0.8404511213302612, 0.0], [37.0, 178.0, 166.0, 299.0, 0.7629369497299194, 0.0], [4.0, 182.0, 67.0, 243.0, 0.7266157865524292, 0.0], [147.0, 146.0, 221.0, 296.0, 0.5672544836997986, 0.0], [0.0, 282.0, 293.0, 538.0, 0.41446825861930847, 0.0], [0.0, 261.0, 49.0, 335.0, 0.36510297656059265, 0.0]]"
3300,"[[657.0, 71.0, 778.0, 489.0, 0.9320313930511475, 0.0], [278.0, 199.0, 362.0, 281.0, 0.8339982628822327, 0.0], [315.0, 295.0, 515.0, 525.0, 0.7816875576972961, 0.0], [2.0, 284.0, 264.0, 536.0, 0.7149984836578369, 0.0], [3.0, 183.0, 73.0, 243.0, 0.6767460107803345, 0.0], [76.0, 185.0, 155.0, 301.0, 0.6711644530296326, 0.0], [127.0, 143.0, 242.0, 297.0, 0.6365364193916321, 0.0], [0.0, 269.0, 53.0, 337.0, 0.39021554589271545, 0.0]]"
3400,"[[673.0, 60.0, 791.0, 466.0, 0.9004392027854919, 0.0], [24.0, 334.0, 290.0, 539.0, 0.875868022441864, 0.0], [314.0, 296.0, 512.0, 524.0, 0.7958033084869385, 0.0], [278.0, 198.0, 360.0, 281.0, 0.7757154107093811, 0.0], [3.0, 182.0, 66.0, 243.0, 0.6991446614265442, 0.0], [0.0, 264.0, 54.0, 393.0, 0.6163130402565002, 0.0], [48.0, 182.0, 169.0, 339.0, 0.4803584814071655, 0.0], [125.0, 137.0, 245.0, 295.0, 0.4106527864933014, 0.0]]"
3500,"[[618.0, 66.0, 769.0, 484.0, 0.9290018677711487, 0.0], [14.0, 309.0, 265.0, 538.0, 0.8807642459869385, 0.0], [279.0, 199.0, 362.0, 280.0, 0.8213095664978027, 0.0], [313.0, 300.0, 509.0, 525.0, 0.7691864371299744, 0.0], [2.0, 181.0, 70.0, 241.0, 0.7064776420593262, 0.0], [128.0, 194.0, 211.0, 297.0, 0.6532955765724182, 0.0], [34.0, 183.0, 143.0, 305.0, 0.6168151497840881, 0.0], [0.0, 259.0, 55.0, 383.0, 0.5892974734306335, 0.0], [115.0, 194.0, 221.0, 455.0, 0.3695288300514221, 0.0]]"
3600,"[[494.0, 53.0, 656.0, 478.0, 0.9015174508094788, 0.0], [279.0, 200.0, 361.0, 280.0, 0.8492973446846008, 0.0], [2.0, 308.0, 256.0, 538.0, 0.8349515199661255, 0.0], [315.0, 300.0, 508.0, 523.0, 0.8164494633674622, 0.0], [2.0, 181.0, 68.0, 242.0, 0.7010191679000854, 0.0], [32.0, 178.0, 147.0, 299.0, 0.6414368152618408, 0.0], [128.0, 199.0, 209.0, 299.0, 0.6280239224433899, 0.0], [0.0, 261.0, 51.0, 345.0, 0.4396401345729828, 0.0]]"
3700,"[[678.0, 68.0, 801.0, 470.0, 0.9139406085014343, 0.0], [3.0, 307.0, 184.0, 537.0, 0.9057570695877075, 0.0], [278.0, 199.0, 364.0, 280.0, 0.8138675093650818, 0.0], [312.0, 302.0, 508.0, 523.0, 0.792549192905426, 0.0], [2.0, 180.0, 71.0, 241.0, 0.7145888805389404, 0.0], [29.0, 180.0, 150.0, 285.0, 0.6286760568618774, 0.0], [0.0, 264.0, 51.0, 343.0, 0.44876629114151, 0.0], [129.0, 201.0, 208.0, 296.0, 0.4286447763442993, 0.0], [117.0, 207.0, 209.0, 402.0, 0.2668812870979309, 0.0]]"
3800,"[[689.0, 40.0, 790.0, 474.0, 0.8277405500411987, 0.0], [279.0, 199.0, 362.0, 280.0, 0.8058552145957947, 0.0], [4.0, 308.0, 234.0, 537.0, 0.8039712309837341, 0.0], [312.0, 302.0, 507.0, 523.0, 0.7889392375946045, 0.0], [2.0, 180.0, 72.0, 242.0, 0.7111374735832214, 0.0], [127.0, 200.0, 208.0, 297.0, 0.6306552886962891, 0.0], [28.0, 180.0, 145.0, 296.0, 0.6043504476547241, 0.0], [0.0, 258.0, 55.0, 383.0, 0.5638517141342163, 0.0], [113.0, 205.0, 215.0, 467.0, 0.2568201720714569, 0.0]]"
3900,"[[638.0, 62.0, 842.0, 530.0, 0.9387076497077942, 0.0], [10.0, 309.0, 186.0, 538.0, 0.8989726305007935, 0.0], [313.0, 300.0, 511.0, 524.0, 0.8045672178268433, 0.0], [279.0, 199.0, 361.0, 280.0, 0.7874149084091187, 0.0], [2.0, 180.0, 69.0, 243.0, 0.7083563804626465, 0.0], [129.0, 202.0, 209.0, 296.0, 0.6627798080444336, 0.0], [33.0, 180.0, 146.0, 292.0, 0.6384909152984619, 0.0], [0.0, 251.0, 56.0, 385.0, 0.6171841025352478, 0.0], [114.0, 207.0, 220.0, 469.0, 0.3020815849304199, 0.0]]"
4000,"[[0.0, 310.0, 161.0, 536.0, 0.8982411623001099, 0.0], [301.0, 288.0, 481.0, 526.0, 0.8630524277687073, 0.0], [619.0, 50.0, 788.0, 527.0, 0.835552990436554, 0.0], [273.0, 199.0, 361.0, 280.0, 0.8276575803756714, 0.0], [2.0, 179.0, 70.0, 242.0, 0.7488940954208374, 0.0], [34.0, 180.0, 147.0, 293.0, 0.6500881314277649, 0.0], [0.0, 266.0, 51.0, 338.0, 0.5749270915985107, 0.0], [116.0, 202.0, 212.0, 471.0, 0.37236282229423523, 0.0], [131.0, 202.0, 209.0, 295.0, 0.3521391749382019, 0.0]]"
4100,"[[0.0, 310.0, 162.0, 538.0, 0.9087940454483032, 0.0], [589.0, 53.0, 803.0, 529.0, 0.9046624302864075, 0.0], [288.0, 281.0, 471.0, 526.0, 0.8077858090400696, 0.0], [259.0, 196.0, 362.0, 281.0, 0.7561384439468384, 0.0], [6.0, 199.0, 62.0, 240.0, 0.5857981443405151, 0.0], [38.0, 197.0, 145.0, 272.0, 0.5550066232681274, 0.0], [104.0, 208.0, 226.0, 471.0, 0.5134639143943787, 0.0], [0.0, 262.0, 50.0, 335.0, 0.4698701500892639, 0.0], [103.0, 204.0, 221.0, 298.0, 0.3656716048717499, 0.0]]"
4200,"[[663.0, 53.0, 877.0, 534.0, 0.9135684370994568, 0.0], [0.0, 311.0, 154.0, 536.0, 0.8974779844284058, 0.0], [280.0, 285.0, 468.0, 527.0, 0.814994215965271, 0.0], [5.0, 196.0, 70.0, 240.0, 0.7072939276695251, 0.0], [292.0, 197.0, 361.0, 278.0, 0.6532738208770752, 0.0], [0.0, 270.0, 51.0, 338.0, 0.47729384899139404, 0.0], [116.0, 206.0, 218.0, 472.0, 0.37781959772109985, 0.0], [37.0, 204.0, 145.0, 271.0, 0.37439998984336853, 0.0], [131.0, 203.0, 211.0, 296.0, 0.3076545000076294, 0.0]]"
4300,"[[763.0, 53.0, 946.0, 527.0, 0.911612331867218, 0.0], [0.0, 313.0, 132.0, 539.0, 0.8496723175048828, 0.0], [281.0, 287.0, 462.0, 527.0, 0.8169820308685303, 0.0], [5.0, 196.0, 81.0, 242.0, 0.7444981932640076, 0.0], [276.0, 198.0, 362.0, 279.0, 0.6589539647102356, 0.0], [51.0, 175.0, 148.0, 316.0, 0.5670105218887329, 0.0], [117.0, 204.0, 215.0, 470.0, 0.47284936904907227, 0.0], [128.0, 203.0, 211.0, 295.0, 0.29779335856437683, 0.0]]"
4400,"[[757.0, 52.0, 936.0, 526.0, 0.9053996205329895, 0.0], [0.0, 308.0, 125.0, 538.0, 0.816118597984314, 0.0], [273.0, 287.0, 452.0, 528.0, 0.777799665927887, 0.0], [282.0, 199.0, 347.0, 279.0, 0.7206889390945435, 0.0], [0.0, 192.0, 70.0, 241.0, 0.6710177063941956, 0.0], [46.0, 179.0, 139.0, 316.0, 0.5404326915740967, 0.0], [107.0, 206.0, 210.0, 475.0, 0.45788124203681946, 0.0], [119.0, 207.0, 201.0, 294.0, 0.27852892875671387, 0.0]]"
4500,"[[750.0, 70.0, 918.0, 529.0, 0.9032533168792725, 0.0], [268.0, 288.0, 450.0, 530.0, 0.8396075367927551, 0.0], [0.0, 313.0, 99.0, 540.0, 0.7918761968612671, 0.0], [0.0, 195.0, 58.0, 244.0, 0.7783228158950806, 0.0], [230.0, 205.0, 340.0, 284.0, 0.7322950959205627, 0.0], [92.0, 208.0, 189.0, 473.0, 0.5811352729797363, 0.0], [34.0, 183.0, 123.0, 314.0, 0.5698337554931641, 0.0]]"
4600,"[[597.0, 71.0, 736.0, 481.0, 0.915760338306427, 0.0], [259.0, 253.0, 505.0, 533.0, 0.7334371209144592, 0.0], [288.0, 204.0, 358.0, 283.0, 0.6759610176086426, 0.0], [0.0, 215.0, 136.0, 537.0, 0.6458009481430054, 0.0], [0.0, 141.0, 58.0, 244.0, 0.5796522498130798, 0.0], [121.0, 194.0, 220.0, 485.0, 0.46070560812950134, 0.0], [130.0, 203.0, 211.0, 301.0, 0.3784898817539215, 0.0]]"
4700,"[[147.0, 91.0, 234.0, 334.0, 0.9268590211868286, 0.0], [352.0, 301.0, 531.0, 540.0, 0.8449446558952332, 0.0], [319.0, 181.0, 433.0, 327.0, 0.8247021436691284, 0.0], [378.0, 174.0, 444.0, 234.0, 0.8215422630310059, 0.0], [661.0, 298.0, 852.0, 535.0, 0.8112688064575195, 0.0], [656.0, 204.0, 720.0, 283.0, 0.6883998513221741, 0.0], [429.0, 178.0, 522.0, 310.0, 0.669076144695282, 0.0], [53.0, 179.0, 115.0, 244.0, 0.6231186389923096, 0.0], [495.0, 207.0, 577.0, 292.0, 0.5959233641624451, 0.0], [1.0, 189.0, 87.0, 349.0, 0.4955863356590271, 0.0], [263.0, 183.0, 339.0, 256.0, 0.48880791664123535, 0.0], [47.0, 180.0, 123.0, 367.0, 0.4642401933670044, 0.0], [488.0, 206.0, 577.0, 449.0, 0.457477331161499, 0.0], [265.0, 182.0, 335.0, 356.0, 0.26717379689216614, 0.0]]"
4800,"[[410.0, 92.0, 495.0, 328.0, 0.9362452626228333, 0.0], [643.0, 303.0, 819.0, 539.0, 0.8854607939720154, 0.0], [592.0, 181.0, 698.0, 379.0, 0.8536760210990906, 0.0], [0.0, 229.0, 69.0, 305.0, 0.8278622627258301, 0.0], [231.0, 158.0, 305.0, 237.0, 0.789768636226654, 0.0], [650.0, 171.0, 713.0, 235.0, 0.7600030303001404, 0.0], [1.0, 321.0, 107.0, 535.0, 0.7487739324569702, 0.0], [698.0, 176.0, 794.0, 261.0, 0.6953089833259583, 0.0], [778.0, 206.0, 859.0, 297.0, 0.6512032747268677, 0.0], [142.0, 191.0, 278.0, 494.0, 0.6273012757301331, 0.0], [539.0, 181.0, 618.0, 236.0, 0.6075929403305054, 0.0], [349.0, 170.0, 396.0, 235.0, 0.5574953556060791, 0.0], [143.0, 188.0, 270.0, 312.0, 0.5572554469108582, 0.0], [291.0, 198.0, 400.0, 364.0, 0.5116461515426636, 0.0], [183.0, 169.0, 227.0, 205.0, 0.33469074964523315, 0.0], [765.0, 211.0, 867.0, 449.0, 0.303898423910141, 0.0], [343.0, 169.0, 407.0, 322.0, 0.2740156948566437, 0.0]]"
